INTEGER;CATEGORICAL;STRING;DOUBLE
#;Estado;Nome Município;Valor
4765;SÃO PAULO;ALUMINIO;688067
4766;SÃO PAULO;ARACARIGUAMA;558942
4767;SÃO PAULO;TORRE DE PEDRA;132097
4768;SÃO PAULO;SALTINHO;113427
4769;SÃO PAULO;SAO LOURENCO DA SERRA;716936
4770;SÃO PAULO;ADAMANTINA;557690
4771;SÃO PAULO;ADOLFO;121167
4772;SÃO PAULO;AGUAI;1349908
4773;SÃO PAULO;AGUAS DA PRATA;176186
4774;SÃO PAULO;AGUAS DE LINDOIA;441830
4775;SÃO PAULO;AGUAS DE SAO PEDRO;23713
4776;SÃO PAULO;AGUDOS;1631269
4777;SÃO PAULO;ALFREDO MARCONDES;146926
4778;SÃO PAULO;ALTAIR;175802
4779;SÃO PAULO;ALTINOPOLIS;662585
4780;SÃO PAULO;ALTO ALEGRE;112287
4781;SÃO PAULO;ALVARES FLORENCE;135641
4782;SÃO PAULO;ALVARES MACHADO;1153113
4783;SÃO PAULO;ALVARO DE CARVALHO;312928
4784;SÃO PAULO;ALVINLANDIA;119994
4785;SÃO PAULO;AMERICANA;2133438
4786;SÃO PAULO;AMERICO BRASILIENSE;840180
4787;SÃO PAULO;AMERICO DE CAMPOS;368724
4788;SÃO PAULO;AMPARO;1177278
4789;SÃO PAULO;ANALANDIA;147890
4790;SÃO PAULO;ANDRADINA;1846911
4791;SÃO PAULO;ANGATUBA;798708
4792;SÃO PAULO;ANHEMBI;234790
4793;SÃO PAULO;ANHUMAS;284350
4794;SÃO PAULO;APARECIDA;1205746
4795;SÃO PAULO;APARECIDA D'OESTE;252633
4796;SÃO PAULO;APIAI;2107086
4797;SÃO PAULO;ARACATUBA;4850487
4798;SÃO PAULO;ARACOIABA DA SERRA;359442
4799;SÃO PAULO;ARAMINA;131184
4800;SÃO PAULO;ARANDU;294516
4801;SÃO PAULO;ARARAQUARA;3282799
4802;SÃO PAULO;ARARAS;3927055
4803;SÃO PAULO;AREALVA;243946
4804;SÃO PAULO;AREIAS;260752
4805;SÃO PAULO;AREIOPOLIS;152373
4806;SÃO PAULO;ARIRANHA;278376
4807;SÃO PAULO;ARTUR NOGUEIRA;1045632
4808;SÃO PAULO;ARUJA;4620886
4809;SÃO PAULO;ASSIS;2424511
4810;SÃO PAULO;ATIBAIA;2624143
4811;SÃO PAULO;AURIFLAMA;100601
4812;SÃO PAULO;AVAI;287251
4813;SÃO PAULO;AVANHANDAVA;685890
4814;SÃO PAULO;AVARE;3108463
4815;SÃO PAULO;BADY BASSITT;335913
4816;SÃO PAULO;BALBINOS;93442
4817;SÃO PAULO;BALSAMO;140681
4818;SÃO PAULO;BANANAL;739540
4819;SÃO PAULO;BARBOSA;329721
4820;SÃO PAULO;BARAO DE ANTONINA;230396
4821;SÃO PAULO;BARIRI;425525
4822;SÃO PAULO;BARRA BONITA;1058857
4823;SÃO PAULO;BARRA DO TURVO;780280
4824;SÃO PAULO;BARRETOS;3462260
4825;SÃO PAULO;BARRINHA;1982288
4826;SÃO PAULO;BARUERI;9120263
4827;SÃO PAULO;BASTOS;512172
4828;SÃO PAULO;BATATAIS;1902162
4829;SÃO PAULO;BAURU;9630697
4830;SÃO PAULO;BEBEDOURO;2747627
4831;SÃO PAULO;BENTO DE ABREU;82577
4832;SÃO PAULO;BERNARDINO DE CAMPOS;377101
4833;SÃO PAULO;BILAC;276113
4834;SÃO PAULO;BIRIGUI;2024120
4835;SÃO PAULO;BIRITIBA-MIRIM;1556547
4836;SÃO PAULO;BOA ESPERANCA DO SUL;957140
4837;SÃO PAULO;BOCAINA;460461
4838;SÃO PAULO;BOFETE;353439
4839;SÃO PAULO;BOITUVA;1561389
4840;SÃO PAULO;BOM JESUS DOS PERDOES;940818
4841;SÃO PAULO;BORA;35583
4842;SÃO PAULO;BORACEIA;113623
4843;SÃO PAULO;BORBOREMA;715990
4844;SÃO PAULO;BOTUCATU;3427377
4845;SÃO PAULO;BRAGANCA PAULISTA;4322277
4846;SÃO PAULO;BRAUNA;177543
4847;SÃO PAULO;BRODOSQUI;765670
4848;SÃO PAULO;BROTAS;805407
4849;SÃO PAULO;BURI;1611533
4850;SÃO PAULO;BURITAMA;718870
4851;SÃO PAULO;BURITIZAL;161799
4852;SÃO PAULO;CABRALIA PAULISTA;205004
4853;SÃO PAULO;CABREUVA;1154162
4854;SÃO PAULO;CACAPAVA;2998290
4855;SÃO PAULO;CACHOEIRA PAULISTA;1719278
4856;SÃO PAULO;CACONDE;939637
4857;SÃO PAULO;CAFELANDIA;411524
4858;SÃO PAULO;CAIABU;140846
4859;SÃO PAULO;CAIEIRAS;2752749
4860;SÃO PAULO;CAIUA;366096
4861;SÃO PAULO;CAJAMAR;4318039
4862;SÃO PAULO;CAJOBI;381801
4863;SÃO PAULO;CAJURU;1255436
4864;SÃO PAULO;CAMPINAS;30454958
4865;SÃO PAULO;CAMPO LIMPO PAULISTA;2661895
4866;SÃO PAULO;CAMPOS DO JORDAO;1933749
4867;SÃO PAULO;CAMPOS NOVOS PAULISTA;196053
4868;SÃO PAULO;CANANEIA;766839
4869;SÃO PAULO;CANDIDO MOTA;1503907
4870;SÃO PAULO;CANDIDO RODRIGUES;61780
4871;SÃO PAULO;CAPAO BONITO;3794453
4872;SÃO PAULO;CAPELA DO ALTO;832407
4873;SÃO PAULO;CAPIVARI;1456411
4874;SÃO PAULO;CARAGUATATUBA;3533977
4875;SÃO PAULO;CARAPICUIBA;12086293
4876;SÃO PAULO;CARDOSO;532331
4877;SÃO PAULO;CASA BRANCA;1224489
4878;SÃO PAULO;CASSIA DOS COQUEIROS;131462
4879;SÃO PAULO;CASTILHO;733864
4880;SÃO PAULO;CATANDUVA;2074999
4881;SÃO PAULO;CATIGUA;227702
4882;SÃO PAULO;CEDRAL;187395
4883;SÃO PAULO;CERQUEIRA CESAR;852238
4884;SÃO PAULO;CERQUILHO;744960
4885;SÃO PAULO;CESARIO LANGE;525637
4886;SÃO PAULO;CHARQUEADA;597781
4887;SÃO PAULO;CHAVANTES;490562
4888;SÃO PAULO;CLEMENTINA;257156
4889;SÃO PAULO;COLINA;834986
4890;SÃO PAULO;COLOMBIA;354396
4891;SÃO PAULO;CONCHAL;1419345
4892;SÃO PAULO;CONCHAS;606039
4893;SÃO PAULO;CORDEIROPOLIS;537073
4894;SÃO PAULO;COROADOS;271545
4895;SÃO PAULO;CORONEL MACEDO;433397
4896;SÃO PAULO;CORUMBATAI;135354
4897;SÃO PAULO;COSMOPOLIS;1545170
4898;SÃO PAULO;COSMORAMA;255286
4899;SÃO PAULO;COTIA;4815979
4900;SÃO PAULO;CRAVINHOS;1196428
4901;SÃO PAULO;CRISTAIS PAULISTA;348012
4902;SÃO PAULO;CRUZALIA;75048
4903;SÃO PAULO;CRUZEIRO;3536280
4904;SÃO PAULO;CUBATAO;4305345
4905;SÃO PAULO;CUNHA;2203895
4906;SÃO PAULO;DESCALVADO;828606
4907;SÃO PAULO;DIADEMA;15984592
4908;SÃO PAULO;DIVINOLANDIA;447614
4909;SÃO PAULO;DOBRADA;429161
4910;SÃO PAULO;DOIS CORREGOS;1158985
4911;SÃO PAULO;DOLCINOPOLIS;59023
4912;SÃO PAULO;DOURADO;333316
4913;SÃO PAULO;DRACENA;1311437
4914;SÃO PAULO;DUARTINA;748454
4915;SÃO PAULO;DUMONT;273219
4916;SÃO PAULO;ECHAPORA;346776
4917;SÃO PAULO;ELDORADO;1510063
4918;SÃO PAULO;ELIAS FAUSTO;928025
4919;SÃO PAULO;EMBU;7672814
4920;SÃO PAULO;EMBU-GUACU;4034166
4921;SÃO PAULO;ESTRELA D'OESTE;65855
4922;SÃO PAULO;ESTRELA DO NORTE;109341
4923;SÃO PAULO;FARTURA;648423
4924;SÃO PAULO;FERNANDOPOLIS;1775696
4925;SÃO PAULO;FERNANDO PRESTES;122373
4926;SÃO PAULO;FERRAZ DE VASCONCELOS;6073410
4927;SÃO PAULO;FLORA RICA;94349
4928;SÃO PAULO;FLOREAL;82622
4929;SÃO PAULO;FLORIDA PAULISTA;566283
4930;SÃO PAULO;FLORINEA;215098
4931;SÃO PAULO;FRANCA;8777401
4932;SÃO PAULO;FRANCISCO MORATO;10417829
4933;SÃO PAULO;FRANCO DA ROCHA;4074326
4934;SÃO PAULO;GABRIEL MONTEIRO;64195
4935;SÃO PAULO;GALIA;376162
4936;SÃO PAULO;GARCA;1968177
4937;SÃO PAULO;GASTAO VIDIGAL;153974
4938;SÃO PAULO;GENERAL SALGADO;243540
4939;SÃO PAULO;GETULINA;462646
4940;SÃO PAULO;GLICERIO;202234
4941;SÃO PAULO;GUAICARA;287549
4942;SÃO PAULO;GUAIMBE;279919
4943;SÃO PAULO;GUAIRA;1525163
4944;SÃO PAULO;GUAPIACU;337781
4945;SÃO PAULO;GUAPIARA;1804951
4946;SÃO PAULO;GUARA;798122
4947;SÃO PAULO;GUARACAI;355724
4948;SÃO PAULO;GUARACI;416874
4949;SÃO PAULO;GUARANI D'OESTE;134722
4950;SÃO PAULO;GUARANTA;415416
4951;SÃO PAULO;GUARARAPES;671659
4952;SÃO PAULO;GUARAREMA;1448698
4953;SÃO PAULO;GUARATINGUETA;3666130
4954;SÃO PAULO;GUAREI;291697
4955;SÃO PAULO;GUARIBA;1636475
4956;SÃO PAULO;GUARUJA;18997044
4957;SÃO PAULO;GUARULHOS;50126227
4958;SÃO PAULO;GUZOLANDIA;142748
4959;SÃO PAULO;HERCULANDIA;515509
4960;SÃO PAULO;IACANGA;324016
4961;SÃO PAULO;IACRI;422061
4962;SÃO PAULO;IBATE;1268416
4963;SÃO PAULO;IBIRA;354698
4964;SÃO PAULO;IBIRAREMA;371254
4965;SÃO PAULO;IBITINGA;1317416
4966;SÃO PAULO;IBIUNA;3130402
4967;SÃO PAULO;ICEM;179213
4968;SÃO PAULO;IEPE;418362
4969;SÃO PAULO;IGARACU DO TIETE;1043623
4970;SÃO PAULO;IGARAPAVA;894676
4971;SÃO PAULO;IGARATA;503924
4972;SÃO PAULO;IGUAPE;2290913
4973;SÃO PAULO;ILHABELA;476160
4974;SÃO PAULO;INDAIATUBA;2117850
4975;SÃO PAULO;INDIANA;211582
4976;SÃO PAULO;INDIAPORA;169131
4977;SÃO PAULO;INUBIA PAULISTA;119222
4978;SÃO PAULO;IPAUSSU;511988
4979;SÃO PAULO;IPERO;795476
4980;SÃO PAULO;IPEUNA;152543
4981;SÃO PAULO;IPORANGA;548752
4982;SÃO PAULO;IPUA;528378
4983;SÃO PAULO;IRACEMAPOLIS;367387
4984;SÃO PAULO;IRAPUA;295016
4985;SÃO PAULO;IRAPURU;467940
4986;SÃO PAULO;ITABERA;1556325
4987;SÃO PAULO;ITAI;1268313
4988;SÃO PAULO;ITAJOBI;354401
4989;SÃO PAULO;ITAJU;59341
4990;SÃO PAULO;ITANHAEM;5857764
4991;SÃO PAULO;ITAPECERICA DA SERRA;7750563
4992;SÃO PAULO;ITAPETININGA;5808513
4993;SÃO PAULO;ITAPEVA;5918208
4994;SÃO PAULO;ITAPEVI;13628395
4995;SÃO PAULO;ITAPIRA;1354766
4996;SÃO PAULO;ITAPOLIS;989880
4997;SÃO PAULO;ITAPORANGA;1165368
4998;SÃO PAULO;ITAPUI;372348
4999;SÃO PAULO;ITAPURA;306944
5000;SÃO PAULO;ITAQUAQUECETUBA;17468881
5001;SÃO PAULO;ITARARE;3340592
5002;SÃO PAULO;ITARIRI;1077574
5003;SÃO PAULO;ITATIBA;2246917
5004;SÃO PAULO;ITATINGA;549911
5005;SÃO PAULO;ITIRAPINA;407336
5006;SÃO PAULO;ITIRAPUA;411816
5007;SÃO PAULO;ITOBI;301187
5008;SÃO PAULO;ITU;5357909
5009;SÃO PAULO;ITUPEVA;705422
5010;SÃO PAULO;ITUVERAVA;1300959
5011;SÃO PAULO;JABORANDI;408899
5012;SÃO PAULO;JABOTICABAL;2573071
5013;SÃO PAULO;JACAREI;7355185
5014;SÃO PAULO;JACI;279370
5015;SÃO PAULO;JACUPIRANGA;1092620
5016;SÃO PAULO;JAGUARIUNA;831744
5017;SÃO PAULO;JALES;1535858
5018;SÃO PAULO;JAMBEIRO;213454
5019;SÃO PAULO;JANDIRA;3778863
5020;SÃO PAULO;JARDINOPOLIS;948971
5021;SÃO PAULO;JARINU;1371759
5022;SÃO PAULO;JAU;2480694
5023;SÃO PAULO;JERIQUARA;175004
5024;SÃO PAULO;JOANOPOLIS;355222
5025;SÃO PAULO;JOAO RAMALHO;179269
5026;SÃO PAULO;JOSE BONIFACIO;585183
5027;SÃO PAULO;JULIO MESQUITA;307046
5028;SÃO PAULO;JUNDIAI;7241442
5029;SÃO PAULO;JUNQUEIROPOLIS;601192
5030;SÃO PAULO;JUQUIA;1686177
5031;SÃO PAULO;JUQUITIBA;2670228
5032;SÃO PAULO;LAGOINHA;383841
5033;SÃO PAULO;LARANJAL PAULISTA;948952
5034;SÃO PAULO;LAVINIA;203729
5035;SÃO PAULO;LAVRINHAS;332777
5036;SÃO PAULO;LEME;3116181
5037;SÃO PAULO;LENCOIS PAULISTA;1280794
5038;SÃO PAULO;LIMEIRA;9720228
5039;SÃO PAULO;LINDOIA;256086
5040;SÃO PAULO;LINS;1900456
5041;SÃO PAULO;LORENA;3742860
5042;SÃO PAULO;LOUVEIRA;620188
5043;SÃO PAULO;LUCELIA;847910
5044;SÃO PAULO;LUCIANOPOLIS;113547
5045;SÃO PAULO;LUIS ANTONIO;393262
5046;SÃO PAULO;LUIZIANIA;215312
5047;SÃO PAULO;LUPERCIO;200694
5048;SÃO PAULO;LUTECIA;121958
5049;SÃO PAULO;MACATUBA;272682
5050;SÃO PAULO;MACAUBAL;238943
5051;SÃO PAULO;MACEDONIA;110327
5052;SÃO PAULO;MAGDA;134886
5053;SÃO PAULO;MAIRINQUE;1534594
5054;SÃO PAULO;MAIRIPORA;3862544
5055;SÃO PAULO;MANDURI;289706
5056;SÃO PAULO;MARABA PAULISTA;289317
5057;SÃO PAULO;MARACAI;500986
5058;SÃO PAULO;MARIAPOLIS;177158
5059;SÃO PAULO;MARILIA;7152954
5060;SÃO PAULO;MARINOPOLIS;84695
5061;SÃO PAULO;MARTINOPOLIS;1230296
5062;SÃO PAULO;MATAO;1217807
5063;SÃO PAULO;MAUA;11955013
5064;SÃO PAULO;MENDONCA;91934
5065;SÃO PAULO;MERIDIANO;169427
5066;SÃO PAULO;MIGUELOPOLIS;1336417
5067;SÃO PAULO;MINEIROS DO TIETE;645890
5068;SÃO PAULO;MIRACATU;1768635
5069;SÃO PAULO;MIRA ESTRELA;173145
5070;SÃO PAULO;MIRANDOPOLIS;990988
5071;SÃO PAULO;MIRANTE DO PARANAPANEMA;1379047
5072;SÃO PAULO;MIRASSOL;1879561
5073;SÃO PAULO;MIRASSOLANDIA;195075
5074;SÃO PAULO;MOCOCA;2441397
5075;SÃO PAULO;MOGI DAS CRUZES;18501464
5076;SÃO PAULO;MOGI-GUACU;2296992
5077;SÃO PAULO;MOGI-MIRIM;2107955
5078;SÃO PAULO;MOMBUCA;175944
5079;SÃO PAULO;MONCOES;42842
5080;SÃO PAULO;MONGAGUA;2921376
5081;SÃO PAULO;MONTE ALEGRE DO SUL;145001
5082;SÃO PAULO;MONTE ALTO;1247899
5083;SÃO PAULO;MONTE APRAZIVEL;613663
5084;SÃO PAULO;MONTE AZUL PAULISTA;562983
5085;SÃO PAULO;MONTE CASTELO;166521
5086;SÃO PAULO;MONTEIRO LOBATO;236288
5087;SÃO PAULO;MONTE MOR;2042362
5088;SÃO PAULO;MORRO AGUDO;1303306
5089;SÃO PAULO;MORUNGABA;186997
5090;SÃO PAULO;MURUTINGA DO SUL;228742
5091;SÃO PAULO;NARANDIBA;291885
5092;SÃO PAULO;NATIVIDADE DA SERRA;543915
5093;SÃO PAULO;NAZARE PAULISTA;1032799
5094;SÃO PAULO;NEVES PAULISTA;300669
5095;SÃO PAULO;NHANDEARA;272042
5096;SÃO PAULO;NIPOA;161128
5097;SÃO PAULO;NOVA ALIANCA;151938
5098;SÃO PAULO;NOVA EUROPA;199560
5099;SÃO PAULO;NOVA GRANADA;766112
5100;SÃO PAULO;NOVA GUATAPORANGA;93885
5101;SÃO PAULO;NOVA INDEPENDENCIA;141129
5102;SÃO PAULO;NOVA LUZITANIA;134031
5103;SÃO PAULO;NOVA ODESSA;789081
5104;SÃO PAULO;NOVO HORIZONTE;1004372
5105;SÃO PAULO;NUPORANGA;120081
5106;SÃO PAULO;OCAUCU;265177
5107;SÃO PAULO;OLEO;117212
5108;SÃO PAULO;OLIMPIA;1616258
5109;SÃO PAULO;ONDA VERDE;123262
5110;SÃO PAULO;ORIENTE;204678
5111;SÃO PAULO;ORINDIUVA;116132
5112;SÃO PAULO;ORLANDIA;880942
5113;SÃO PAULO;OSASCO;23589080
5114;SÃO PAULO;OSCAR BRESSANE;107166
5115;SÃO PAULO;OSVALDO CRUZ;1282573
5116;SÃO PAULO;OURINHOS;2485838
5117;SÃO PAULO;OURO VERDE;700097
5118;SÃO PAULO;PACAEMBU;466521
5119;SÃO PAULO;PALESTINA;303353
5120;SÃO PAULO;PALMARES PAULISTA;748045
5121;SÃO PAULO;PALMEIRA D'OESTE;270289
5122;SÃO PAULO;PALMITAL;913954
5123;SÃO PAULO;PANORAMA;564759
5124;SÃO PAULO;PARAGUACU PAULISTA;2024204
5125;SÃO PAULO;PARAIBUNA;972785
5126;SÃO PAULO;PARAISO;144667
5127;SÃO PAULO;PARANAPANEMA;1089082
5128;SÃO PAULO;PARANAPUA;196600
5129;SÃO PAULO;PARAPUA;651906
5130;SÃO PAULO;PARDINHO;205097
5131;SÃO PAULO;PARIQUERA-ACU;1074540
5132;SÃO PAULO;PATROCINIO PAULISTA;586646
5133;SÃO PAULO;PAULICEIA;416381
5134;SÃO PAULO;PAULINIA;1804103
5135;SÃO PAULO;PAULO DE FARIA;401165
5136;SÃO PAULO;PEDERNEIRAS;1638109
5137;SÃO PAULO;PEDRA BELA;205660
5138;SÃO PAULO;PEDRANOPOLIS;106276
5139;SÃO PAULO;PEDREGULHO;854301
5140;SÃO PAULO;PEDREIRA;397686
5141;SÃO PAULO;PEDRO DE TOLEDO;973666
5142;SÃO PAULO;PENAPOLIS;1591147
5143;SÃO PAULO;PEREIRA BARRETO;883035
5144;SÃO PAULO;PEREIRAS;216339
5145;SÃO PAULO;PERUIBE;2871522
5146;SÃO PAULO;PIACATU;287212
5147;SÃO PAULO;PIEDADE;2009918
5148;SÃO PAULO;PILAR DO SUL;952090
5149;SÃO PAULO;PINDAMONHANGABA;5956256
5150;SÃO PAULO;PINDORAMA;560470
5151;SÃO PAULO;ESPIRITO SANTO DO PINHAL;959217
5152;SÃO PAULO;PINHALZINHO;422687
5153;SÃO PAULO;PIQUEROBI;216315
5154;SÃO PAULO;PIQUETE;725069
5155;SÃO PAULO;PIRACAIA;1291108
5156;SÃO PAULO;PIRACICABA;8510458
5157;SÃO PAULO;PIRAJU;1332017
5158;SÃO PAULO;PIRAJUI;776447
5159;SÃO PAULO;PIRANGI;267299
5160;SÃO PAULO;PIRAPORA DO BOM JESUS;838356
5161;SÃO PAULO;PIRAPOZINHO;655066
5162;SÃO PAULO;PIRASSUNUNGA;1456939
5163;SÃO PAULO;PIRATININGA;479650
5164;SÃO PAULO;PITANGUEIRAS;1949686
5165;SÃO PAULO;PLANALTO;200077
5166;SÃO PAULO;PLATINA;226712
5167;SÃO PAULO;POA;5960413
5168;SÃO PAULO;POLONI;166375
5169;SÃO PAULO;POMPEIA;243753
5170;SÃO PAULO;PONGAI;116107
5171;SÃO PAULO;PONTAL;2414812
5172;SÃO PAULO;PONTES GESTAL;117661
5173;SÃO PAULO;POPULINA;290127
5174;SÃO PAULO;PORANGABA;299347
5175;SÃO PAULO;PORTO FELIZ;2153555
5176;SÃO PAULO;PORTO FERREIRA;1274865
5177;SÃO PAULO;POTIRENDABA;604547
5178;SÃO PAULO;PRADOPOLIS;639952
5179;SÃO PAULO;PRAIA GRANDE;10705173
5180;SÃO PAULO;PRESIDENTE ALVES;156053
5181;SÃO PAULO;PRESIDENTE BERNARDES;569688
5182;SÃO PAULO;PRESIDENTE EPITACIO;1848497
5183;SÃO PAULO;PRESIDENTE PRUDENTE;5657314
5184;SÃO PAULO;PRESIDENTE VENCESLAU;1285139
5185;SÃO PAULO;PROMISSAO;1452781
5186;SÃO PAULO;QUATA;420920
5187;SÃO PAULO;QUEIROZ;221699
5188;SÃO PAULO;QUELUZ;512234
5189;SÃO PAULO;QUINTANA;289738
5190;SÃO PAULO;RAFARD;312025
5191;SÃO PAULO;RANCHARIA;1159998
5192;SÃO PAULO;REDENCAO DA SERRA;213947
5193;SÃO PAULO;REGENTE FEIJO;373600
5194;SÃO PAULO;REGINOPOLIS;201116
5195;SÃO PAULO;REGISTRO;3761677
5196;SÃO PAULO;RESTINGA;469786
5197;SÃO PAULO;RIBEIRA;373955
5198;SÃO PAULO;RIBEIRAO BONITO;397774
5199;SÃO PAULO;RIBEIRAO BRANCO;2425357
5200;SÃO PAULO;RIBEIRAO CORRENTE;266274
5201;SÃO PAULO;RIBEIRAO DO SUL;241517
5202;SÃO PAULO;RIBEIRAO PIRES;4023353
5203;SÃO PAULO;RIBEIRAO PRETO;12543250
5204;SÃO PAULO;RIVERSUL;651869
5205;SÃO PAULO;RIFAINA;113422
5206;SÃO PAULO;RINCAO;717848
5207;SÃO PAULO;RINOPOLIS;328947
5208;SÃO PAULO;RIO CLARO;3494646
5209;SÃO PAULO;RIO DAS PEDRAS;730340
5210;SÃO PAULO;RIO GRANDE DA SERRA;3323521
5211;SÃO PAULO;RIOLANDIA;580609
5212;SÃO PAULO;ROSEIRA;531473
5213;SÃO PAULO;RUBIACEA;127964
5214;SÃO PAULO;RUBINEIA;81500
5215;SÃO PAULO;SABINO;260694
5216;SÃO PAULO;SAGRES;160971
5217;SÃO PAULO;SALES;148565
5218;SÃO PAULO;SALES OLIVEIRA;159914
5219;SÃO PAULO;SALESOPOLIS;749544
5220;SÃO PAULO;SALMORAO;221165
5221;SÃO PAULO;SALTO;1539125
5222;SÃO PAULO;SALTO DE PIRAPORA;1196596
5223;SÃO PAULO;SALTO GRANDE;426715
5224;SÃO PAULO;SANDOVALINA;147592
5225;SÃO PAULO;SANTA ADELIA;300145
5226;SÃO PAULO;SANTA ALBERTINA;299296
5227;SÃO PAULO;SANTA BARBARA D'OESTE;4048730
5228;SÃO PAULO;AGUAS DE SANTA BARBARA;177558
5229;SÃO PAULO;SANTA BRANCA;653699
5230;SÃO PAULO;SANTA CLARA D'OESTE;148660
5231;SÃO PAULO;SANTA CRUZ DA CONCEICAO;102928
5232;SÃO PAULO;SANTA CRUZ DAS PALMEIRAS;725453
5233;SÃO PAULO;SANTA CRUZ DO RIO PARDO;1456017
5234;SÃO PAULO;SANTA ERNESTINA;287002
5235;SÃO PAULO;SANTA FE DO SUL;714744
5236;SÃO PAULO;SANTA GERTRUDES;848188
5237;SÃO PAULO;SANTA ISABEL;2108327
5238;SÃO PAULO;SANTA LUCIA;188420
5239;SÃO PAULO;SANTA MARIA DA SERRA;319926
5240;SÃO PAULO;SANTA MERCEDES;149800
5241;SÃO PAULO;SANTANA DA PONTE PENSA;25950
5242;SÃO PAULO;SANTANA DE PARNAIBA;3148219
5243;SÃO PAULO;SANTA RITA D'OESTE;58588
5244;SÃO PAULO;SANTA RITA DO PASSA QUATRO;758777
5245;SÃO PAULO;SANTA ROSA DE VITERBO;821079
5246;SÃO PAULO;SANTO ANASTACIO;587452
5247;SÃO PAULO;SANTO ANDRE;16801388
5248;SÃO PAULO;SANTO ANTONIO DA ALEGRIA;234861
5249;SÃO PAULO;SANTO ANTONIO DE POSSE;775389
5250;SÃO PAULO;SANTO ANTONIO DO JARDIM;193179
5251;SÃO PAULO;SANTO ANTONIO DO PINHAL;401309
5252;SÃO PAULO;SANTO EXPEDITO;110169
5253;SÃO PAULO;SANTOPOLIS DO AGUAPEI;290595
5254;SÃO PAULO;SANTOS;8089982
5255;SÃO PAULO;SAO BENTO DO SAPUCAI;614019
5256;SÃO PAULO;SAO BERNARDO DO CAMPO;21367078
5257;SÃO PAULO;SAO CAETANO DO SUL;865614
5258;SÃO PAULO;SAO CARLOS;4880972
5259;SÃO PAULO;SAO FRANCISCO;125779
5260;SÃO PAULO;SAO JOAO DA BOA VISTA;1872697
5261;SÃO PAULO;SAO JOAO DAS DUAS PONTES;121634
5262;SÃO PAULO;SAO JOAO DO PAU D'ALHO;41947
5263;SÃO PAULO;SAO JOAQUIM DA BARRA;1033290
5264;SÃO PAULO;SAO JOSE DA BELA VISTA;575087
5265;SÃO PAULO;SAO JOSE DO BARREIRO;368623
5266;SÃO PAULO;SAO JOSE DO RIO PARDO;1874008
5267;SÃO PAULO;SAO JOSE DO RIO PRETO;6400813
5268;SÃO PAULO;SAO JOSE DOS CAMPOS;19584545
5269;SÃO PAULO;SAO LUIS DO PARAITINGA;527031
5270;SÃO PAULO;SAO MANUEL;1703502
5271;SÃO PAULO;SAO MIGUEL ARCANJO;1526142
5272;SÃO PAULO;SAO PAULO;187288581
5273;SÃO PAULO;SAO PEDRO;918862
5274;SÃO PAULO;SAO PEDRO DO TURVO;358914
5275;SÃO PAULO;SAO ROQUE;2018469
5276;SÃO PAULO;SAO SEBASTIAO;3393288
5277;SÃO PAULO;SAO SEBASTIAO DA GRAMA;379853
5278;SÃO PAULO;SAO SIMAO;464305
5279;SÃO PAULO;SAO VICENTE;10289556
5280;SÃO PAULO;SARAPUI;494601
5281;SÃO PAULO;SARUTAIA;317155
5282;SÃO PAULO;SEBASTIANOPOLIS DO SUL;78233
5283;SÃO PAULO;SERRA AZUL;495933
5284;SÃO PAULO;SERRANA;936756
5285;SÃO PAULO;SERRA NEGRA;616243
5286;SÃO PAULO;SERTAOZINHO;2505662
5287;SÃO PAULO;SETE BARRAS;1343937
5288;SÃO PAULO;SEVERINIA;694217
5289;SÃO PAULO;SILVEIRAS;341844
5290;SÃO PAULO;SOCORRO;994686
5291;SÃO PAULO;SOROCABA;11330854
5292;SÃO PAULO;SUD MENUCCI;115415
5293;SÃO PAULO;SUMARE;7795443
5294;SÃO PAULO;SUZANO;13967273
5295;SÃO PAULO;TABAPUA;464423
5296;SÃO PAULO;TABATINGA;850103
5297;SÃO PAULO;TABOAO DA SERRA;9462212
5298;SÃO PAULO;TACIBA;281039
5299;SÃO PAULO;TAGUAI;338191
5300;SÃO PAULO;TAIACU;404684
5301;SÃO PAULO;TAIUVA;205619
5302;SÃO PAULO;TAMBAU;496479
5303;SÃO PAULO;TANABI;1085858
5304;SÃO PAULO;TAPIRAI;559307
5305;SÃO PAULO;TAPIRATIBA;402296
5306;SÃO PAULO;TAQUARITINGA;2263253
5307;SÃO PAULO;TAQUARITUBA;1243166
5308;SÃO PAULO;TARABAI;374798
5309;SÃO PAULO;TATUI;3612461
5310;SÃO PAULO;TAUBATE;6443447
5311;SÃO PAULO;TEJUPA;393243
5312;SÃO PAULO;TEODORO SAMPAIO;1392744
5313;SÃO PAULO;TERRA ROXA;286683
5314;SÃO PAULO;TIETE;622188
5315;SÃO PAULO;TIMBURI;136824
5316;SÃO PAULO;TORRINHA;215406
5317;SÃO PAULO;TREMEMBE;1792861
5318;SÃO PAULO;TRES FRONTEIRAS;173012
5319;SÃO PAULO;TUPA;1396099
5320;SÃO PAULO;TUPI PAULISTA;305139
5321;SÃO PAULO;TURIUBA;44554
5322;SÃO PAULO;TURMALINA;30332
5323;SÃO PAULO;UBATUBA;5125558
5324;SÃO PAULO;UBIRAJARA;266975
5325;SÃO PAULO;UCHOA;397908
5326;SÃO PAULO;UNIAO PAULISTA;35941
5327;SÃO PAULO;URANIA;261246
5328;SÃO PAULO;URU;52790
